,con_num0,con_num1,con_num2,con_num3,con_num4,con_num5,con_num6,con_num7,con_num8,con_num9,con_num10,con_num11,con_num12,con_num13,con_num_cat0,con_num_cat1,con_num_cat2,con_num_cat3,con_num_cat4,con_num_cat5,behave_num0,behave_num1,behave_num2,behave_num3,behave_num4,ground_truth
0,1.2441353771673298,1.358234635219337,1.0845148176912114,-0.6938892493974889,0.7537906980542081,1.138152893611592,-1.3938174477173422,0.0921387989035536,-0.0996173994415934,1.5653168831032227,-0.0583056837763049,-1.073225519309985,-0.1251125614948556,0.8632276801215928,1,8,5,13,5,11,0.203330517054651,0.40742566235370176,0.10860905362968645,0.6534606675513851,0.430463282238624,0
1,0.1843340258629795,-0.0781791468543409,-1.1270483832572022,2.625313001797397,1.372932738604156,0.5911115255468717,-0.828911240787814,0.5545056569259252,0.4447885620068936,1.0872571255231898,0.3256732827396466,1.28637200915563,0.2485572641236346,-0.991573747532308,2,1,5,4,3,17,0.4516584607169319,0.04008107176322637,0.01746608449198431,0.3282577062101553,0.3575228481053942,0
2,0.332072975587432,1.3952606585102003,1.1598181773254963,3.137099596732252,1.028144164500465,-0.1908578193146071,0.1982981573467367,0.5509548935213165,-0.5313746962739665,-0.5395416215487279,0.1435951065099977,1.3175178972239108,0.070108201854828,1.6094649881431082,6,6,0,12,7,12,0.19674483574488175,0.2996303764939138,0.04876080300143185,0.5471185378169425,0.37077099573861205,0
3,1.1471779759348173,0.3928007265046355,-0.2931423589448608,1.187434465386498,1.7432491480227543,0.429706637488856,1.254296118252439,0.8845605820800967,0.1565018112116398,0.2928211361556836,1.580354222053331,-1.291028671964308,1.2878002945965623,0.1887191321866007,2,1,6,6,0,10,0.11842455418761193,0.08668771968113997,0.02712927172255944,0.13682000183945897,0.11116250490780548,0
4,1.4655489990956987,0.5890696782506668,0.8886418490036482,1.2150921559880723,-0.0296728875024862,-0.112218902268466,-0.08032315139222,0.9295371393112288,1.1063820287803687,-0.305666549294732,0.2822475267802453,-0.0719444064297607,-0.0503982663519135,1.0665269170738916,3,1,1,5,7,7,0.0481666052064631,0.022260388807051487,0.003731896006487226,0.05407637736526506,0.045958523497530344,0
5,0.5139275257385941,1.0577385733320217,-0.2048758205000295,0.3258754340837843,0.6528676014098491,0.895295390512581,0.6440255101073078,0.5743932592930766,0.5254679069494533,0.1175828876904275,1.1678184908819111,1.50770507200494,0.4582466774460614,1.2726270212990936,8,5,7,7,7,13,0.2775885382108438,0.13670513057350456,0.08084694133826788,0.2539494588918816,0.257698786656216,0
6,0.4889546983340054,1.0508691566588984,1.066617718155631,0.6704982311214667,1.928755599209223,0.4769391826232221,0.3521787026029672,1.740607726258133,0.9613406917613514,-0.1770573858058991,1.3505813812834582,1.6771524304458996,-0.3929274298921343,0.890717831970581,4,8,4,11,4,17,0.5071300291542294,0.24485292181966878,0.10576989271664228,0.6464463151579716,0.5685245129785956,0
7,1.936047125529858,0.4417611863933164,0.0490087831018778,1.4335839230166694,0.906465345368272,1.5481580008050742,3.0803403787132018,-0.0944542119995299,0.8379597033554731,0.557673359726212,0.5583175603918321,0.0180079800020912,0.2595409850795273,0.0456552695808502,7,5,0,7,0,9,0.08134489289534486,0.06308818259533742,0.03817935945939116,0.1393927767750896,0.11393623140437564,0
8,0.792076335419693,0.4944261041997281,0.8477058737768839,1.8152065924658345,2.2127580716580337,0.2788302310303772,1.94344703895484,-0.5088212304124157,-0.185068940461842,0.1530008062325338,0.946626031049934,1.630648944529026,-0.0107466333995008,-0.3361227134982841,0,3,3,14,3,8,0.05244936832603717,0.4808038529975551,0.012178208240701947,0.7349292442853697,0.37501930218163326,0
9,1.5136903810444906,0.0774538742169853,-0.4727999042824323,1.0567936006280712,1.4578407489401672,1.4516345887962443,1.0039750184444296,1.149273482938539,-1.387189752027394,0.3231984961097862,0.2227410338244596,-2.1171213897699173,0.717435014691444,0.3356989940106596,7,0,1,14,9,13,0.23351650756449685,0.4739833361068198,0.00951576828974302,0.8325344529132697,0.5137456657848781,0
10,1.814148379662119,0.2532566650736741,-0.3372836882981304,-1.8274541252576355,0.1571879153424788,0.5601894600259398,-0.0634588189276714,0.2605723213886217,1.156316235166564,0.6335373807187807,-0.210690097036502,-1.838635929852645,0.325202366100926,1.1360236821006322,5,2,3,8,0,0,0.0030002270866336146,0.09444263851131703,0.008836224402238402,0.13352513259828425,0.06387997266192055,0
11,1.1895955424515534,0.7627121226405208,-2.7111490464462147,2.2859976793527816,0.5601712476168585,1.6417128519919892,0.9212074747391912,0.196691075216719,0.3018237885585086,0.3897871209982255,0.894844945297793,2.0436522462188145,-0.1124090799800083,0.8079784427493665,0,5,0,12,7,12,0.18303340511494598,0.29794476141241594,0.026671281928135046,0.5438974478203595,0.3530656331202839,0
12,0.6789396058642729,1.4869334047834624,4.179138559873234,0.8990921356770496,1.0938146741034718,1.6636259816202417,1.25210850469772,-0.3954718626972314,0.6217287271870943,0.8465393133315354,-0.4520876081481396,1.7347409085096288,0.2487414953510531,0.9019358096540524,3,3,7,6,2,14,0.3055157075518191,0.12384266905247684,0.05451282500840912,0.2697646089848879,0.2463999812098872,0
13,1.257313955194038,0.0880798163747883,0.8669017326857982,1.2193874008939505,-0.8388035398038856,-0.1471756942585748,0.5131051485242066,0.0368996454308172,0.7835610314506773,0.6419245169233742,0.0168587851771639,-0.8401727292164508,0.952843731083702,2.533048994392764,4,9,5,13,1,1,0.10655780772335062,0.4071859076028511,0.14971759190679523,0.5714310466707148,0.3619461424764351,0
14,1.2058638520373113,0.9119162106181248,0.209657156376173,0.7542825456103551,-0.5524141918060299,0.8300633028708041,0.526400889899176,-0.6249399360798916,1.1899939967414817,0.4547612175710518,1.0312791882339325,1.6492030241491151,0.1838127574100116,1.392707286435322,4,5,1,8,1,11,0.41716452099340734,0.4594671216217482,0.4459812961347436,-0.1501689161801549,0.4731030801298608,1
15,0.3906877122912742,-0.0601524705148057,0.154592918857697,-0.1844758756292615,0.7699621858320675,-2.6210904633323904,1.0033900892873415,0.678606467859703,1.1860305314003248,0.4611183718664019,1.4015682507239835,1.2125128079255023,0.4027008043755595,1.6848604429199,2,5,5,8,9,14,0.315195448307773,0.11174668368138325,0.03997255605719935,0.3101488491692536,0.29608632116648104,0
16,0.6167396833699124,0.5485839302703028,0.9951180607764236,0.595780518315436,1.5723066523583684,1.6523042082755883,-0.8905337010984545,0.1821991305629842,0.6744120580776498,0.5683247187820054,0.3242489996524798,0.8552902839814329,0.2417342287762898,2.450255049095809,6,2,8,7,2,3,0.0791728255422881,0.1759026593557738,0.07009948905489853,0.1361105012068603,0.0909481903016239,0
17,0.4992233192053975,0.9801071777107996,-0.0851708794593336,0.6704724138495802,1.1582629839426477,0.8526491167281438,1.4451326967698754,1.2677694254123324,0.945951684546749,0.6330893526365767,1.1385549449892194,0.3587473869923381,0.4021728532470295,0.900114176423182,0,7,0,11,2,17,0.47405220776577794,0.23038567090534792,0.06411390107809449,0.6401407751492161,0.5391262233061855,0
18,1.1340905422633671,1.1506020206307546,0.9989200218469948,-1.1805823842194356,-0.4258643013010597,0.5234597389799425,2.087025111692008,1.298406656708124,0.5956381928928125,0.3258249708759597,0.3775630877899006,-1.57688329573205,0.5196695089312366,1.8168014281363447,8,2,2,7,3,11,0.12071105982062554,0.06184374803594263,0.020209988786447187,0.17183983690338503,0.145244082250704,0
19,1.4876906413175996,0.3446442297685871,1.3803494327259913,0.6277370143596491,-0.1454600838114373,1.138995298563552,0.0038305954494656,0.2334487980327029,-0.0218094100896313,-0.2093347197281428,0.237797656774701,1.9883406543593845,0.2931110983163023,1.2641246624967133,4,4,8,14,5,15,0.38788757280910297,0.5889923384060506,0.07809173023836265,0.9535158451143328,0.6230577105751892,0
20,2.4636956670895387,0.1928656087129501,0.9630728608842852,0.0172432293496436,1.5503415712252226,-0.3550528234331638,0.6782286763506752,1.1531839445684775,1.8734304059692124,0.9432249187219556,-0.2201478960772971,2.9968832013773627,0.3112076121702999,0.94008166863938,8,10,4,8,0,11,0.24926106794142414,0.10451631363068044,0.2161978822551904,0.22527487964679999,0.289043291026984,0
