,con_num0,con_num1,con_num2,con_num3,con_num4,con_num5,con_num6,con_num7,con_num8,con_num9,con_num10,con_num11,con_num12,con_num13,con_num_cat0,con_num_cat1,con_num_cat2,con_num_cat3,con_num_cat4,con_num_cat5,behave_num0,behave_num1,behave_num2,behave_num3,behave_num4
0,0.6416762757634333,-0.5869418589799306,-2.959132625692306,0.43769367853250657,0.09802194881990356,0.7018985487544829,-0.5214035557102752,1.19442376531198,-0.23248713244691777,1.56977565039675,0.5334334119188968,2.33014759282677,0.17849729468980513,1.014828119800179,12,3,6,8,2,2,2.648069853696758,1.4053634109131181,3.5101210428054235,2.4592114101826676,3.2982734495019796
1,0.9097334692317267,0.025064819648142972,0.9535422973665967,-0.6754672111728064,0.7984452733349091,0.5410242484956118,1.636595858423573,0.7646354475205712,0.0006924850269883764,-2.1714912284800985,0.7439198857869699,-0.18442857574009974,1.1992762804475188,1.0015650995724654,11,10,4,1,6,2,1.006448737980607,1.816765605237933,3.156234677480651,1.8505804082275155,0.9806123061994019
2,-1.1320483799110614,0.9054982579911219,-0.0737403370220274,1.0808779071630545,0.7312392878921871,1.0519907780553206,1.4296019477805697,1.2099468621141432,-0.45043578174054655,1.4421709346323093,-1.207465596420477,0.44636382400057295,1.288211288645233,0.13795546345627552,6,9,7,5,8,11,1.777937178758007,2.2038464949674577,2.0797980742045885,2.8855046935709496,-1.4442026667775036
3,-0.4723133455667754,0.5470116920786967,-0.3040036075298436,-1.3090913633511794,0.9631928373934509,0.42590796144250115,2.5880171022120404,1.5157026462209768,0.8697809294119296,0.3682886773181523,0.4129413600000328,1.7032382235778858,0.6586832825452915,1.0102328861982413,13,5,0,2,9,8,4.928635135038059,1.1488317360353428,5.204129250058499,4.386897713873873,3.24054183342659
4,0.6195733552687012,0.5346691589399724,-0.7924764505130215,-0.30965426441897326,-0.15359096008296036,0.1976532668794545,1.3154963950665366,0.886985927511414,-1.166628300937922,1.8620042579365785,1.1198916112310147,0.23569820944486342,1.1823641862380974,0.8125255013614361,1,9,10,4,12,9,3.7780066055451527,2.2478242590858866,1.4140590418949794,3.4644384764718152,2.19560176131361
5,-0.9141126437441434,-0.16944994409784686,-0.347979226973246,-1.3070919721359284,-0.2321144191163742,1.1301848616996693,1.4418595793697078,0.659872568898936,-0.40455112066546106,-0.34766803667992696,2.057064319129693,1.3732582050955262,1.5547986066076704,1.0703645977244927,12,7,2,9,13,11,1.946462774666881,3.1005319515366314,3.3886240480633725,1.6928173593763698,-0.058593681476296386
6,-0.8331623324446853,-0.24492881209914258,-0.7436917084587418,2.0191882110622967,0.7907990207788347,0.7190140527636183,1.1243094106269185,0.8125972457383706,0.23045955554406672,2.2686626055583288,1.4366478268461096,-3.073777974401495,0.3740620898262269,-1.047438249287384,3,8,5,5,8,8,2.259926175293315,2.2665321068309074,3.4252928450417257,3.204019217961364,0.7368853314448311
7,0.9365887155433046,0.5751041009276843,-0.19151889961574042,0.712293991109956,-0.9986179910903007,0.4158717949016141,0.20861623213058367,1.251193723259914,-0.40057655785776936,0.34867470550931623,0.773055588689911,0.1390149960369919,0.0004396337019541008,0.3713534526298167,8,4,0,5,4,5,0.6629520517601643,0.2914434380428644,-1.453758903120808,0.9944202903385579,0.08332002739018811
8,0.1238596037885004,-0.3642841019333397,0.16898389553075185,2.120401590529811,1.8106058814763948,0.8505342320107341,1.2430239328475041,-0.08520249463828478,-0.5374733654830812,-0.5717270941513037,-0.42349642594738046,1.8034500653317442,1.2316198007544394,0.4178738934513949,1,0,2,0,8,3,3.010153164006111,2.1646506436513984,3.3856986563305176,2.7926797786904918,2.345041126503549
9,1.3483176690617529,-0.01988583439697325,-0.393137851860222,0.5908981527299706,0.603853972514707,-0.019503574150724123,0.6314119428345195,0.6248722341676805,0.31511788428344145,-0.20072605748014483,-0.20577988875352382,-1.3856222357161538,0.5345808324955454,1.01502239638409,11,6,0,0,6,0,-1.293327470041518,1.2596060003442555,0.4181676334963966,1.5118022473777775,-0.4646168476738153
