,con_num0,con_num1,con_num2,con_num_cat0,con_num_cat1,behave_num0,behave_num1,behave_num2,behave_num3,behave_num4
0,-0.16389289913182936,0.6092621701773587,-0.45256641049155677,7,2,0.36437788576925667,0.9019232782182963,0.3514875478811014,0.6560818957272005,-0.05089467068774678
1,1.4090741938327604,0.6769904428428455,0.321097709744959,8,4,0.622640709666613,1.0339069288357603,1.2820652681841507,-0.21409537250324354,0.4794459369599105
2,-0.13855062843384036,0.16975191365733772,0.769081008602538,4,5,0.265402718490767,-0.8252754588609585,0.049995515833236644,-0.67527341163733,0.08238181058005306
3,0.17835816751443145,0.19298852369683234,1.633619253161837,2,1,0.5415379142743434,1.0562339229890498,0.29252269339534154,0.8116371599934644,0.7219523666566302
4,-0.9658856377268751,0.032448571937317205,1.4603544858730033,0,1,0.31845022062559314,-0.15699311249180747,-0.5860686063442334,0.5225298639082779,0.200777693739512
5,0.7966766722404712,0.5234162991145925,0.25737524591241656,1,5,0.5031542428593011,0.5639544140263223,0.9836266653543446,-0.4556928032336426,0.27534601254209484
6,0.0806326337028363,0.9139920134009341,-0.11799333855949645,3,3,0.5355962939365059,0.6427463091582309,0.6835352346624907,0.12636865542457684,0.04238503998860862
7,-0.02846176801463174,0.45241982021963767,0.6685471510954514,3,5,0.5017404511213748,-0.2987994558888644,0.32706201714369515,-0.6516929030851876,0.07376163142464331
8,0.48659399790646296,0.6860136825585875,0.8380512870982411,4,2,0.5771580733433507,1.080704028132358,0.8997246726127925,0.9047756439638364,0.7221704155880868
9,-1.0618445788073023,0.8877209866681066,0.11255774923399464,8,2,0.7045012766442441,0.5003546926314111,-0.017767465788814475,0.47890685588801124,-0.16099506308896364
10,-0.17078289143366132,0.055841331772485736,0.3070110354656086,1,1,0.2519668367291294,0.6630289588659365,-0.05060546981339973,0.6346429253311687,0.26514835703405815
11,0.2916627755844635,1.1647223120115122,1.8755475506883645,1,5,1.0024540689559231,0.3966810712933588,0.9426585567616146,-0.5343321043598085,0.3510275135138377
12,1.797782953797781,0.9447640193141357,0.5679311040365635,4,1,0.64433848625545,1.5948740297358617,1.3862534061850282,1.0275944263168506,0.9007888743973131
