,con_num0,con_num1,con_num2,con_num_cat0,con_num_cat1,behave_num0,behave_num1,behave_num2,behave_num3,behave_num4
0,0.6461652127156599,-2.1464976545787886,0.5391703719736137,4,4,5.109300327120814,4.579789925611777,3.584297665295594,6.993171263161958,3.004234774618047
1,1.3581985119358482,0.7709322456437944,1.125551379777472,0,4,2.807671188017068,4.3225103357806125,4.767259075098033,3.89124162915754,3.7864729680953544
2,-0.19089977155786408,2.2432907984641695,-0.5328521036593594,3,1,3.6041258645148573,1.1578005070943342,1.3954948896097394,3.171765896486457,1.282922108930491
3,-0.13667202845464754,1.7318512000280057,1.1089042483802722,0,1,0.8141363616200882,1.5614676487613033,2.4989631737941966,1.3215066081771947,1.0634248667542459
4,-0.181654234804557,0.794438329257497,-0.2653402368459772,0,6,2.6604613400467594,4.698886127922664,5.104039504814611,5.092835949949159,3.883207287350923
5,-0.5249829788492734,0.15574031566360685,2.0282792726514933,3,0,2.3867899590996204,1.904090949580777,2.28682669939996,3.259129957949621,0.1734346235572552
6,-2.1685740748019917,1.3385719964849563,1.6077567851013388,1,1,0.3339314180202972,1.6829653400580162,2.969132993739164,2.3449798609721553,-0.34715006567006285
7,1.2996514246160196,-0.28315445042522214,0.22538682299190016,1,3,2.947061773202164,3.0830886870694094,2.7999628646143946,3.5270828202301336,2.897447811860561
8,1.16928619389297,1.0373312103199894,-0.4526245821867674,4,1,5.067695147217223,1.7036271074731222,1.1861119662178923,4.054216310922012,2.112904188375942
9,-1.1088351824652984,1.0638450306246354,-0.6051128436891766,2,1,1.8218287028784785,0.655380634999093,0.8170303833253919,2.32007794099149,0.2585006764833761
10,-0.0421295842101822,1.5690687549190867,1.0119798864725986,2,3,3.4580855979909213,3.5632728356647143,4.280035978539681,4.630481021310359,2.5512813534378673
11,-0.34813545805731416,3.116826108211388,0.29129644096499147,4,0,4.215987295735059,1.0978254099342668,1.7264426888331141,3.4555278435519607,0.9041409162438246
12,-0.31011061744379265,0.9608820464596777,1.0544209204438115,2,3,3.1564988816846853,3.5308243780364945,4.106368698492324,4.6718515424986125,2.218686626009202
13,-1.7082149349545628,0.13995952145564383,2.0727194456148865,0,4,0.6422584644560367,4.2285049520091125,5.430647686251334,4.242140159683733,1.5764860417511064
14,-0.23820502005544564,0.5802015448416614,-0.29860733628039915,0,3,1.307947244490418,2.2123964011664974,2.4572110414951904,2.495639013068804,1.87205054895898
15,0.9563747163437528,-1.0076752399460251,-0.6651190365220478,3,2,3.8937866976490594,2.0483130502050995,1.0126213768319876,3.982829448714928,2.0057633390133374
16,2.8660035549713188,-0.02920999844419314,0.4690400095860592,3,4,6.205297443310934,4.879149474804016,4.150193776462461,6.143733169367582,4.917132919227378
17,0.7582954431211093,0.230743174492835,1.2281225232114603,4,1,4.555090529654021,2.7003937225305275,2.483604403455716,4.657192856715854,1.7745117167668247
18,0.49351101367214967,0.1261847851461395,-0.4341910662113404,4,6,6.4784080059148454,5.570989955536199,5.090968511802734,8.35259123493631,4.581730087444289
19,-0.12719659185606347,0.7422487848049844,0.3431356286042547,4,4,5.422277134038147,4.377989764782168,4.387455497012572,6.906382491858644,3.0611300206648786
20,-0.20976053104672054,-0.14551770122017893,1.4077164054227502,0,0,-0.16295282889158297,0.8967950800012814,1.3448889323589936,0.5551913164228781,-0.04853664499089476
21,1.2967994314288758,1.6244606587548645,-0.9861784609619445,2,0,3.1074046615871818,0.17114513764238193,-0.20514023943729687,1.291642163936333,1.444343528650237
22,0.6578391864814372,0.6036816783641097,0.5031259831791846,4,3,5.451109829540569,3.813960995457978,3.6368400303755863,6.095054866037459,2.994674332254529
23,-0.24412808165391242,0.5950229208001023,-0.1150308627960186,4,4,5.313558583784105,4.030367331341251,3.8687690363036027,6.7369324875464445,2.924169046566572
24,-0.6198618514929524,0.30486623479688657,0.41450940291454763,0,1,0.11389337944866942,0.9961896011064515,1.366734297726788,1.032341546522529,0.33122409733792474
25,0.21708377370394769,0.7448314723013498,0.8813651445224655,0,0,0.3499877813689168,0.6536417302360658,1.120538679641288,0.35397380167652925,0.4352672919038766
26,-0.1449256752418342,1.3549431578741737,0.49155921182877704,0,5,2.4309209212168295,4.416652483644882,5.190358392891399,4.542705692664538,3.4650006717743143
27,0.36915917285991917,-0.1862371483582208,-0.4898046287318495,2,1,2.434348341930362,1.0491905112126505,0.5265200629836229,2.361219803464504,1.0491470500234532
28,0.15118786668130163,0.004120030331407731,-0.08405453991084327,4,5,5.79840700635569,4.956481669170657,4.558517029112237,7.621994460956017,3.7239340769137894
29,0.7535411415163003,0.32687762746548277,1.4527968794991861,1,2,2.3434620965805166,2.9730912219134193,3.3128707972181104,3.1498320788053817,2.1225061043307596
30,-0.8569553898078446,-0.6222455001559597,0.577754742644945,1,5,2.3260705334112717,4.450979501875653,4.706610891502066,5.40269655437275,2.5801609432019696
31,1.4375100433733237,-0.1426378749035454,0.9854260319671356,4,7,7.404280245304132,7.515241322836901,7.234104089975757,9.766790186178019,5.91481142301631
32,3.0790127607169016,0.16977965826951474,0.5150657552558844,4,0,5.61291344765203,1.941922578998551,0.943796623789343,3.5174884890006015,2.7021724183661733
33,1.5364559758043677,1.399834370831338,0.9605513079408978,4,3,6.244604381620996,4.324028455070042,4.316336266168676,6.298055919598404,3.796516387775538
34,0.5873675919897319,0.8426182225425225,-0.000269976744164957,4,2,5.0397929516743405,2.67948909121807,2.3844469124603767,5.081335211179496,2.301452787402105
35,1.2328662220752689,0.779803187939595,-0.29631837499498714,2,4,4.489962035005943,3.796458542137518,3.5958056031662213,5.035248972693834,3.814145990461851
36,-0.607726336470904,1.3784399765102595,0.9243443139693253,1,1,1.3444016231290903,1.5541052567281568,2.3259550603359167,2.069903020903328,0.7061503410128822
37,-1.1666742153545953,0.47838310211057633,1.2142629198206478,3,0,2.078894652414902,1.217736443374374,1.6327187059676862,2.9487290282547987,-0.27090081577509595
38,1.1276775727753585,0.9591050857740919,-0.4133214819027585,1,2,2.72103120002192,1.869548237770444,1.7299044509652666,2.4450477202177416,2.3934122115257512
39,-0.14929912448155314,0.5094849082372239,-0.14360347260723622,1,2,1.828659262308872,1.7693233039489404,1.8558848101079326,2.5220694489441184,1.4211471694701687
40,-0.9363467456809091,0.8451692240912791,0.18541092850158508,0,7,2.6167800133856236,5.606689553168513,6.414250404694911,6.121812507287091,4.011558568927489
