,con_num0,con_num1,con_num2,con_num3,con_num4,con_num5,con_num6,con_num7,con_num8,con_num9,con_num10,con_num11,con_num12,con_num13,con_num_cat0,con_num_cat1,con_num_cat2,con_num_cat3,con_num_cat4,con_num_cat5,behave_num0,behave_num1,behave_num2,behave_num3,behave_num4
0,0.6461652127156599,-2.1464976545787886,0.5391703719736137,0.2821402405328437,1.2858961043133412,1.166149070105166,-0.16147876566579075,0.31618002563679426,0.2597833998602837,0.4633927388139659,1.1517230681288113,-0.726097065735256,-1.8210592623504982,0.45147884662815474,7,5,11,6,9,0,1651.5399064819558,1543.3244396554733,715.3099922556567,199.86881291655118,860.5459780494106
1,1.3581985119358482,0.7709322456437944,1.125551379777472,-0.4339096822186699,0.04274912896233907,-0.11652271492033794,-1.614532680932815,0.06699922467714248,0.6771758824329102,-0.12253412536839592,0.17185149749746662,1.0835238663728852,-1.8233409844494903,0.1980584687522628,6,11,11,8,1,1,2338.2560318483456,1470.0558842906773,1958.911713153411,88.12153222865028,912.1007673017161
2,-0.19089977155786408,2.2432907984641695,-0.5328521036593594,-0.7094229081101261,1.158801411338093,2.53230316677175,0.2650120290871655,-1.9542837432249645,-0.1006083763919916,0.7498068420162232,-0.5237656887168267,0.8748891377154164,-0.13575618853116644,-0.14290440906884738,7,11,4,5,6,6,1058.3869826623427,315.7926354211789,1505.9490583303423,196.18578957916864,209.70431710150933
3,-0.13667202845464754,1.7318512000280057,1.1089042483802722,0.05951951923323159,0.6187090847090669,-0.3621509107363363,-0.3687612969207769,0.9264699929685937,-0.13871315241111304,0.5142191383277602,0.8036150213762749,-0.1315667488531228,-0.9868958008818248,-1.1741321826157114,2,11,3,9,8,2,1221.9969092078666,56.35477682396357,1623.55864759721,58.60601803711754,156.4765000832772
4,-0.181654234804557,0.794438329257497,-0.2653402368459772,0.4671821163280734,0.5995101889440861,1.0879646851940163,-1.3961958523687035,1.0811307303054842,-0.21556159346600712,0.9225542528298782,-0.782593562823683,2.432190287163668,-0.6409817608316591,0.022058564686437576,2,10,10,0,7,5,1364.3770801476126,1035.6342148016702,1286.1285909657558,72.42145775165613,718.7746930727367
5,-0.5249829788492734,0.15574031566360685,2.0282792726514933,-0.8472350294989233,0.6575051022259824,2.2738740245447744,-0.6224033211838316,2.119444560974671,0.8819647564627154,1.6699221834391424,1.4521826916424883,1.44672333043032,1.003033279238967,0.057587845219929434,7,3,9,5,1,0,1031.1957572626284,951.3780298356301,421.2357246308227,148.64967271031958,494.1628365646022
6,-2.1685740748019917,1.3385719964849563,1.6077567851013388,0.44543664250526166,0.7787807886018512,1.3863962228908144,-0.2887851683735951,-0.2257466496660906,0.08190464863975211,1.2520488150621105,0.5257776070492759,1.533744121216283,0.5677631415763226,0.5091253998249348,8,4,8,10,2,7,1679.0616054310603,863.2013806426162,943.8981198842621,245.8553174748788,734.9276063881199
7,1.2996514246160196,-0.28315445042522214,0.22538682299190016,0.4439327461763781,0.20224210168110107,0.9981073691043117,1.1594094261853376,-0.3060589178474016,0.6356229970999072,1.0153365476178169,-0.26507501075443907,0.325506397604347,-0.0749426995103737,-0.9053263279669885,9,8,3,7,7,1,1071.1843683839104,472.96327906531593,893.1035231286926,307.6644934756709,87.85549067474307
8,1.16928619389297,1.0373312103199894,-0.4526245821867674,0.514229262161184,0.5109906427283951,-0.05112908057812959,-1.3761067383503713,-2.081794323134057,0.48683671443693344,-0.7552813466081518,1.2334953330955756,0.8234919221868089,0.09546791506981943,0.08854851680723783,3,0,7,7,3,0,598.6768225321637,374.6607264554786,279.27288263548036,24.427359328060223,275.44935362987974
9,-1.1088351824652984,1.0638450306246354,-0.6051128436891766,0.6501131995389963,0.7912274719904594,-0.43012787020844745,0.3957549478331383,0.2596778685128462,-0.2623270241862138,0.9822621193221693,1.246454968877455,1.4676864156847778,-0.4452318045567091,0.7728456322548147,7,1,0,9,5,1,830.089826461741,214.11064832251495,468.6270335903293,152.6275569037364,137.73324181063722
10,-0.0421295842101822,1.5690687549190867,1.0119798864725986,1.1555931672183632,0.7051991776657024,1.5431734605890004,2.20402155595568,1.4318560754264897,0.5156814550027207,1.9047875988447402,0.3928652267754991,0.9814018228705651,0.9120084579089884,0.856158755514239,0,4,4,2,1,7,147.74608229071293,123.07930775560516,188.5204020702419,66.55929463616432,298.7176733852311
11,-0.34813545805731416,3.116826108211388,0.29129644096499147,-0.1591267166299613,0.7817357290917709,2.218202935223705,-0.1113834668768284,-0.05253020327869018,0.6153439145372361,-1.5084982382917895,2.0658513875294653,2.4662276928727977,0.8514913580040873,-1.271883605096466,1,4,8,0,0,9,566.3243159927005,638.73582274024,406.19179119790465,118.33153099278269,828.9105239008124
12,-0.31011061744379265,0.9608820464596777,1.0544209204438115,0.08019770473016284,0.30747276369029425,0.43456542006875654,-0.139781891313088,2.6507911854608417,1.126673217261498,1.1596684298483957,2.0488658550267527,0.6160457141152239,1.0628687919451147,0.8820923089745286,9,11,2,4,5,4,1220.226766641859,464.62822441477323,1544.7476243162262,299.99919434887533,85.76043918744752
13,-1.7082149349545628,0.13995952145564383,2.0727194456148865,-0.1901413003175869,0.9074495248884067,-0.2075555611043456,0.7533988713620888,0.2959535437990482,1.394037859849702,0.5476033298190729,0.6282480384081629,0.3078614617132801,1.0138514671472945,0.08220155025388934,9,6,10,5,7,8,1657.7824517683257,1511.0357080553783,915.3790380484452,373.09790117553337,999.1854051919087
14,-0.23820502005544564,0.5802015448416614,-0.29860733628039915,0.024900176245058338,0.6828118833426579,-1.41722842853818,0.5623980750743334,0.6919395602525111,-0.16282431412992682,0.0496988066353552,1.1747395561125762,1.4747361558280776,0.0646570635146883,0.13387490783928038,9,7,12,9,4,2,2782.524354527503,2174.0115869794076,1408.18676310768,281.05468018502916,1206.1635061690151
15,0.9563747163437528,-1.0076752399460251,-0.6651190365220478,0.811693258311546,-0.0753496157826199,-0.062391411862863344,1.427898108385302,-0.789714878779346,0.6883136608069922,1.2402534872877409,1.3539919263388112,-0.47095443166789897,-0.736843234146266,-1.6955071857003396,8,9,5,8,0,7,1258.2278145421262,473.780423773001,1223.880324860195,240.8871070995195,403.33673299708744
16,2.8660035549713188,-0.02920999844419314,0.4690400095860592,-0.6673761804399004,0.3906601114472448,0.7327800854095473,-0.10389160863203334,0.8295265853656634,-0.9046682031028662,1.8954691409295723,-0.4457029644830267,1.7719271322834365,-0.17118489331429798,1.5428042940298077,1,5,10,1,9,3,956.0965078358596,1048.67257413297,436.49959567003503,100.65180831646407,660.3398112245848
17,0.7582954431211093,0.230743174492835,1.2281225232114603,-0.41864599969020483,0.22894762965524457,2.3034655150641963,0.7364020627589398,-1.3943258532550622,0.9957494645174335,1.221577388150597,0.6012699500070671,-0.5079076191813839,0.13132961775212595,0.43756242173261617,1,5,9,0,1,6,743.253092155137,770.5993962818578,392.63942467536697,50.7816786181626,605.9646798927212
18,0.49351101367214967,0.1261847851461395,-0.4341910662113404,0.73167627647611,0.22323044015138171,1.4542973666514785,0.7517790631509612,1.2283486524972447,1.1481448945171866,0.3948408277188192,-0.11202459792225516,1.479174684221576,-0.711076262713767,-0.9962767864915691,7,4,5,6,2,9,629.649341228147,418.72349058080766,498.88155759577427,238.70937063904614,615.8450902546056
19,-0.12719659185606347,0.7422487848049844,0.3431356286042547,0.5481245050058172,0.4150375292066152,1.1167828846399295,-0.26671504414058755,1.258500105011847,-1.186091711322442,-0.017854287851893025,-0.21591304717488613,0.1606072344357421,1.743628876611926,0.6040930847779833,4,4,10,1,1,9,1028.6007952835264,1135.813721623592,563.2861613708183,130.7827834569386,1115.1579264179825
20,-0.20976053104672054,-0.14551770122017893,1.4077164054227502,-0.16274466671565746,0.8990882804280982,0.47008262646085125,-0.05253375354875972,1.881406427095724,0.25847901565469955,0.7668213519627554,0.4796743586430842,1.313182341053786,1.7489476578270193,0.5783054107809155,4,10,5,10,8,7,1446.1081002896376,229.41130201216788,1578.9463283072396,132.79792230069398,505.44378009644777
21,1.2967994314288758,1.6244606587548645,-0.9861784609619445,0.4629978603410323,0.34828349812071063,0.3022223297179969,0.04681726229173768,-0.45304306175827147,-0.08703004325589658,1.2922052574028404,0.5350074566560048,1.7545553860738816,-0.12085629973184792,1.3153159084761217,10,7,3,1,9,2,919.7133172094235,644.3644225837439,661.1827956682691,441.6001063795237,38.28485089321494
22,0.6578391864814372,0.6036816783641097,0.5031259831791846,0.19924958176595398,0.7265925174957758,2.1260408842396066,-1.138752666679452,0.7052538218970976,0.25688905601304196,0.38340269866319665,-0.797055190039745,0.9820563925238902,1.1054308188717505,0.02922566141425481,5,4,6,2,1,2,345.0764788717824,305.41640837494305,182.97789735376946,69.3334854590705,154.87143532329569
23,-0.24412808165391242,0.5950229208001023,-0.1150308627960186,0.7949393705376695,0.6538061501828638,1.0210927838333799,-0.3180647431891658,1.1009134249913233,0.13417077763490998,0.45311577506621425,0.6432471250986036,-0.4043258097770387,0.6037506709905217,0.29923404400019055,7,5,2,3,2,0,349.2853376275594,221.55391610771025,251.22088983818048,140.60165212886199,17.48196046535238
24,-0.6198618514929524,0.30486623479688657,0.41450940291454763,0.06217785294410196,0.28066433897788656,-1.091158174430613,1.5038772993789804,0.9816674757159404,0.44154251555527024,2.69759423879606,0.20530485411395563,-0.09401773896105059,-0.5220578805056623,-0.2503800895115701,7,2,5,6,8,7,579.7952302672527,386.8097472976423,370.96376675146644,235.57067128840475,356.5090359957744
25,0.21708377370394769,0.7448314723013498,0.8813651445224655,0.5510003263451803,0.4735103226223219,0.21934594794548612,1.060728687581033,-0.301286640890847,1.0800314342978474,1.4403879697623627,1.4196201011784524,0.07824088156125064,0.44605106571674924,0.7910573448215005,8,4,9,0,2,1,1056.3215322141518,1051.130163769497,443.71547055727274,205.2194256474265,464.5272029567467
26,-0.1449256752418342,1.3549431578741737,0.49155921182877704,1.3817269188574504,1.0107256341157023,0.04999057758884795,-0.5029396295937637,-1.7992159275253843,0.27425395831579213,1.4919330315873718,1.2463998833997203,-1.1168466249594147,-0.8178666918163467,-0.36846294874917507,9,8,4,5,7,6,950.6278700074673,535.4091347323485,853.0484225058966,337.7470873327601,211.79380494574028
27,0.36915917285991917,-0.1862371483582208,-0.4898046287318495,0.33127288430826063,0.6931730818041241,0.33606261999938103,0.04242589320804584,0.8881414031424855,-0.14298499647901275,-0.39055343026827494,-0.24029479274321708,1.9801146014139825,-0.930535501460953,-0.4603726744818468,10,2,2,10,7,6,1542.5730119023892,631.5112982999326,858.5362219122829,431.78496813309215,340.7891879223062
28,0.15118786668130163,0.004120030331407731,-0.08405453991084327,0.04923604189987822,0.8703796663983937,1.3532185930381588,0.9966154133168104,0.3980881875767529,0.3461596866356958,0.15253859131732295,1.3568811452273746,0.937675500326118,0.5151918000689378,0.2322587311152424,2,7,1,6,2,6,370.4538227746518,40.000233264351515,496.53658479706206,48.90086052704874,197.1823537161993
29,0.7535411415163003,0.32687762746548277,1.4527968794991861,0.3951805435492029,1.1917629455007175,0.7384766930847133,0.4862510721259208,-0.008282289736829096,0.311720430506389,0.7163801736987815,0.7848231813285148,-0.33864335575450333,0.5278757087245766,-0.7397721310235903,8,10,11,2,9,3,2020.9188052764262,1666.082680667342,1507.2170704970163,267.34969340426903,850.5567711036404
30,-0.8569553898078446,-0.6222455001559597,0.577754742644945,-0.16384923821282918,0.8198004414440359,0.7665192514769873,0.8308590623401552,1.2972730312852225,0.41493151919211035,-0.0594410642217893,0.22936247080726857,2.3163986401951298,2.8775093408620505,1.633924924054824,10,6,0,2,9,6,872.628260049423,653.7196144034908,609.6175635540632,482.42505357295795,190.23573280504053
31,1.4375100433733237,-0.1426378749035454,0.9854260319671356,1.2511627549265696,-0.22633959632490797,2.0415133694071845,0.5739459192294165,0.5036421783518665,0.07964117536303889,1.8166418296955078,0.012919977445723485,0.10624538145654883,-0.15857570737787952,1.9068296510672855,2,3,7,1,2,9,404.9429823296398,447.2058844106299,327.99553287391086,127.34744989892394,719.3208980774612
32,3.0790127607169016,0.16977965826951474,0.5150657552558844,0.11643038613556764,0.7468168833203691,0.1983261012338695,0.26586540045636065,-0.7466338086477011,0.6931450975766796,1.6795630580952488,-0.45507283535956033,1.0816015727102746,-0.5565181325250927,-0.09155889851202353,0,4,0,4,7,7,118.05459405207924,74.2008761733913,190.841211136621,109.46315768738981,261.1101688493673
33,1.5364559758043677,1.399834370831338,0.9605513079408978,-0.11638789545657349,0.3521386735415736,2.5465506972932577,-0.10271382546319865,-1.347359877436998,1.2696098726694531,0.27776055501716007,-0.5068834685874722,-0.020751105903989986,0.9902272938305501,-0.8746829993774035,10,7,4,6,2,8,1177.596434680655,725.1393393122737,890.5703152759853,452.4911330190894,431.0967044124413
34,0.5873675919897319,0.8426182225425225,-0.000269976744164957,-0.4056120700124732,1.4306041185696796,0.2213928299111919,-1.0975827653743924,-0.5599848200137565,-0.3173547406115975,1.9489872354020132,-0.9554807851510693,-1.243136944908127,-0.01962553662829354,0.5716859050395131,4,9,4,10,3,6,1253.8706266608358,137.57891402252216,1273.8120328423859,71.97924642257577,366.1365072074833
35,1.2328662220752689,0.779803187939595,-0.29631837499498714,0.5877924961091837,0.8039603401826928,0.9188059841017435,0.7267763552974852,2.895658342586237,0.7476997585776204,0.6594575336642868,0.40549492020030486,-0.5732067056968012,-0.6829415397149422,-0.1154910049737643,6,6,0,2,4,5,292.8498131009573,152.5913493993098,318.1196476226445,118.67507016740386,107.5020137085604
36,-0.607726336470904,1.3784399765102595,0.9243443139693253,0.4695688293196399,0.36131967006588706,0.5791332476559812,-0.15670902586317242,1.2568798049902368,1.0629436718573624,2.529848402242367,-1.1270201853572095,0.365313175825941,-0.617088718758821,1.2751417529382048,2,9,8,6,6,4,988.3923389583773,543.3655504979287,989.3616018625056,55.362717301333106,409.4996777305144
37,-1.1666742153545953,0.47838310211057633,1.2142629198206478,-0.23172745583202142,0.8782332103087371,0.9501879037554576,-1.5352510045118726,0.7327757515676222,0.1998029170925103,0.7668635365694778,-0.24803303282769018,1.745286408602575,-0.18421260151091884,-0.3715318505821191,8,9,4,7,0,9,1102.431884209241,452.5365433974434,1226.7237933844071,291.7781738065428,599.4961317322613
38,1.1276775727753585,0.9591050857740919,-0.4133214819027585,0.32014715048506553,0.6669641763959103,1.2447158113251293,-0.46980659472384056,0.36947615760182245,1.2440775773733952,1.0780422186144805,0.8738562411570809,1.1799267788382939,1.1305448219930567,0.746205981205694,0,1,8,2,7,9,532.9603292308966,613.9862985900184,347.1950187777558,142.96853267172273,820.4407985874885
39,-0.14929912448155314,0.5094849082372239,-0.14360347260723622,-0.7514271319899196,-0.13630594845700417,1.2348514519199072,0.8814898188790267,0.30498213241610583,0.43104470627849667,1.6720567606836505,1.4898380201570847,0.9685146685311375,0.4669505696158798,0.3848463646706299,5,7,10,10,2,6,1944.559945221738,1114.8368843161645,1200.0411191760534,91.57450587551762,946.4202554377744
